22 11 0.175444 0.162112 1
22 12 0.249966 0.249966 0
22 13 0.318102 0.282812 1
22 14 0.378113 0.32583 1
22 15 0.428464 0.388398 1
22 16 0.46787 0.402179 1
22 17 0.495325 0.495325 0
22 18 0.510125 0.443206 1
22 19 0.511895 0.511895 0
22 20 0.500588 0.438011 1
22 21 0.476493 0.441576 1
22 22 0.440226 0.398799 1
22 23 0.392713 0.370756 1
22 24 0.335168 0.335168 0

23 0 -0.634786 -0.626678 1
23 1 -0.610357 -0.562285 1
23 2 -0.570337 -0.502966 1
23 3 -0.515747 -0.449307 1
23 4 -0.447982 -0.376683 1
23 5 -0.368773 -0.32305 1
23 6 -0.280143 -0.239689 1
23 7 -0.184358 -0.184358 0
23 8 -0.0838623 -0.0744218 1
23 9 0.0187753 0.016424 1
23 10 0.120933 0.11397 1
23 11 0.220002 0.21117 1
23 12 0.31345 0.284899 1
23 13 0.398892 0.364626 1
23 14 0.474143 0.424692 1
23 15 0.537283 0.475104 1
23 16 0.586697 0.550246 1
23 17 0.621123 0.561825 1
23 18 0.639683 0.623447 1
23 19 0.641902 0.584009 1
23 20 0.627724 0.594136 1
23 21 0.597509 0.542983 1
23 22 0.552031 0.514876 1
23 23 0.492452 0.463921 1
23 24 0.420292 0.416649 1

24 0 -0.747136 -0.747136 0
24 1 -0.718384 -0.6714 1
24 2 -0.67128 -0.595665 1
24 3 -0.607028 -0.519929 1
24 4 -0.527269 -0.444194 1
24 5 -0.434041 -0.368458 1
24 6 -0.329726 -0.292722 1
24 7 -0.216987 -0.216987 0
24 8 -0.098705 -0.0974443 1
24 9 0.0220983 0.0220983 0
24 10 0.142337 0.137708 1
24 11 0.25894 0.253318 1
24 12 0.368928 0.368928 0
24 13 0.469491 0.441353 1
24 14 0.558061 0.513779 1
24 15 0.632376 0.586204 1
24 16 0.690536 0.65863 1
24 17 0.731056 0.731056 0
24 18 0.7529 0.743284 1
24 19 0.755512 0.755512 0
24 20 0.738824 0.711537 1
24 21 0.703262 0.667561 1
24 22 0.649735 0.623586 1
24 23 0.57961 0.57961 0
24 24 0.494679 0.49813 1

